,game_id,game_title,category,avg_time,min_ppl,max_ppl,age_min
96381,245473,Paper Tales: Beyond the Gates,"['Card Game', 'Expansion for Base-game', 'Fantasy']",30,1,7,12
96384,245476,CuBirds,"['Abstract Strategy', 'Animals', 'Card Game']",20,2,5,8
96387,245487,Orchard: A 9 card solitaire game,"['Abstract Strategy', 'Card Game', 'Farming', 'Print & Play']",7.5,1,1,8
96395,245510,Imperial Settlers: Amazons,"['Ancient', 'Card Game', 'City Building', 'Civilization', 'Expansion for Base-game']",67.5,1,4,10
96442,245638,Coimbra,"['Dice', 'Renaissance']",75.0,2,4,14
96445,245643,Luxor,"['Adventure', 'Ancient']",45,2,4,8
96447,245645,Franchise,['Economic'],60,2,5,12
96448,245646,Champions of Midgard: Jarl Edition,"['Adventure', 'Expansion for Base-game', 'Mythology']",75.0,2,5,10
96454,245654,Railroad Ink: Deep Blue Edition,"['Dice', 'Trains']",25.0,1,6,8
96455,245655,The King's Dilemma,"['Fantasy', 'Negotiation']",52.5,3,5,14
96470,245710,Blossoms,"['Card Game', 'Farming']",20,2,2,8
96480,245744,Great Western Trail: Rails to the North,"['American West', 'Expansion for Base-game']",112.5,2,4,14
96499,245815,Arkham Horror: The Card Game – The Forgotten Age: Expansion,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']",90.0,1,4,14
96509,245845,Nemesis: Carnomorphs,"['Adventure', 'Expansion for Base-game', 'Horror', 'Miniatures', 'Science Fiction']",135.0,1,5,12
96510,245846,Nemesis: Medic Character Expansion,"['Expansion for Base-game', 'Horror', 'Miniatures', 'Science Fiction']",135.0,1,5,12
96525,245928,Pax Emancipation,['Age of Reason'],90.0,1,3,14
96527,245931,Nētā-Tanka: Deluxe Edition,['Civilization'],75.0,1,5,14
96528,245932,Caverna: The Forgotten Folk,"['Animals', 'Economic', 'Expansion for Base-game', 'Fantasy', 'Farming']",120.0,1,7,12
96529,245934,Carpe Diem,['Ancient'],60.0,2,4,10
96535,245961,Fleet: The Dice Game,"['Dice', 'Nautical']",37.5,1,4,8
96585,246150,Arraial,"['Abstract Strategy', 'Puzzle']",30,1,4,8
96590,246192,Gizmos,"['Card Game', 'Science Fiction']",45.0,2,4,14
96592,246200,Piepmatz,"['Animals', 'Card Game']",30.0,2,4,12
96593,246201,Lincoln,"['American Civil War', 'Wargame']",105.0,2,2,14
96599,246228,Impact: Battle of Elements,['Dice'],15,2,5,8
96617,246297,Shadows: Amsterdam,"['Animals', 'Deduction', 'Exploration', 'Party Game', 'Racing']",20,2,8,10
96659,246431,The Quest for El Dorado: Heroes & Hexes,"['Expansion for Base-game', 'Racing']",45.0,2,4,10
96670,246472,Warhammer Underworlds: Shadespire – Spiteclaw's Swarm,"['Card Game', 'Collectible Components', 'Dice', 'Expansion for Base-game', 'Fantasy']",30,2,2,12
96671,246473,Warhammer Underworlds: Shadespire – The Chosen Axes,"['Card Game', 'Collectible Components', 'Dice', 'Expansion for Base-game', 'Fantasy']",30,2,2,12
96690,246523,Android: Netrunner – Kampala Ascendent,"['Bluffing', 'Card Game', 'Collectible Components', 'Expansion for Base-game', 'Science Fiction']",45.0,2,2,14
96691,246529,The Networks: Telly Time,"['Economic', 'Expansion for Base-game']",67.5,1,5,13
96719,246639,Patchwork Express,"['Abstract Strategy', 'Puzzle']",10,2,2,6
96722,246646,Isle of Skye: Druids,"['Expansion for Base-game', 'Territory Building']",67.5,2,5,10
96724,246663,NEOM,['City Building'],45,1,5,10
96730,246684,Smartphone Inc.,"['Economic', 'Industry / Manufacturing']",75.0,1,5,12
96738,246701,DOS,"['Card Game', 'Number']",37.5,2,4,7
96758,246744,Harry Potter Miniatures Adventure Game,"['Adventure', 'Fantasy', 'Miniatures', 'Movies / TV / Radio theme', 'Novel-based']",60.0,2,6,12
96765,246759,You've Got Crabs,"['Animals', 'Card Game', 'Humor', 'Party Game']",17.5,4,10,7
96771,246783,Wildlands: The Unquiet Dead,"['Expansion for Base-game', 'Miniatures']",45.0,2,4,14
96772,246784,Cryptid,['Deduction'],40.0,3,5,10
96777,246805,Aeon's End: Buried Secrets,"['Card Game', 'Expansion for Base-game', 'Fantasy']",60,1,4,14
96781,246816,Tales of Glory,"['Fantasy', 'Medieval']",37.5,2,5,10
96795,246855,Boss Monster: Rise of the Minibosses,"['Card Game', 'Fantasy', 'Video Game Theme']",32.5,2,4,13
96805,246900,Eclipse: Second Dawn for the Galaxy,"['Civilization', 'Fighting', 'Science Fiction', 'Space Exploration', 'Wargame']",130.0,2,6,14
96813,246938,Wonderland,['Card Game'],22.5,2,2,14
96819,246960,Axis & Allies & Zombies,"['Wargame', 'World War II', 'Zombies']",120.0,2,5,12
96842,247030,Terraforming Mars: Prelude,"['Economic', 'Environmental', 'Expansion for Base-game', 'Industry / Manufacturing', 'Science Fiction']",105.0,1,5,12
96853,247102,Whistle Stop: Rocky Mountains Expansion,"['American West', 'Expansion for Base-game', 'Trains']",75.0,2,5,13
96855,247104,Blitz Bowl,"['Fantasy', 'Fighting', 'Miniatures', 'Sports']",45.0,2,2,8
96861,247110,Thunderstone Quest: A Mirror in the Dark,"['Card Game', 'Expansion for Base-game', 'Fantasy']",75.0,2,4,14
96863,247112,Thunderstone Quest: Risen from the Mire,"['Card Game', 'Expansion for Base-game', 'Fantasy']",75.0,2,4,14
96864,247113,Thunderstone Quest: At the Foundations of the World,"['Card Game', 'Expansion for Base-game', 'Fantasy']",75.0,2,4,14
96865,247114,Thunderstone Quest: Total Eclipse of the Sun,"['Card Game', 'Expansion for Base-game', 'Fantasy']",75.0,2,4,14
96866,247115,Thunderstone Quest: Ripples in Time,"['Card Game', 'Expansion for Base-game', 'Fantasy']",75.0,2,4,14
96876,247160,Dinosaur Tea Party,"['Animals', 'Card Game', 'Deduction', 'Humor', 'Memory']",22.5,3,5,7
96891,247236,Duelosaur Island,"['Card Game', 'Dice', 'Science Fiction']",37.5,2,2,10
96913,247313,Woodlands,"['Puzzle', 'Real-time']",30.0,2,4,10
96915,247315,7 Wonders: Armada,"['Ancient', 'Card Game', 'City Building', 'Civilization', 'Expansion for Base-game']",40,3,7,10
96921,247331,Arkham Horror: The Card Game – Roland Banks Promo Cards,"['Book', 'Collectible Components', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']",90.0,1,2,14
96922,247342,Village Pillage,"['Card Game', 'Fantasy', 'Humor', 'Medieval']",20,2,5,10
96926,247360,Junk Orbit,"['Science Fiction', 'Transportation']",35.0,2,5,10
96934,247404,Arkham Horror: The Card Game – Carolyn Fern Promo Cards,"['Book', 'Collectible Components', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']",90.0,1,2,14
96938,247417,Solomon Kane,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures', 'Novel-based', 'Pirates']",90.0,1,5,
96943,247436,Sherlock: The Tomb of the Archaeologist,"['Card Game', 'Deduction', 'Murder/Mystery']",50.0,1,8,10
96975,247514,Endeavor: Age of Sail – Charter Companies Mini-Expansion,"['Expansion for Base-game', 'Exploration', 'Nautical', 'Renaissance']",75.0,2,5,13
96992,247585,Waste Knights: Second Edition,"['Adventure', 'Exploration', 'Science Fiction']",135.0,1,4,14
97005,247665,This War of Mine: Tales from the Ruined City,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Mature / Adult', 'Modern Warfare', 'Video Game Theme']",82.5,1,6,18
97019,247718,Arkham Horror: The Card Game – Threads of Fate: Mythos Pack,"['Adventure', 'Card Game', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']",90.0,1,2,14
97020,247720,Agricola: Bubulcus Deck,"['Expansion for Base-game', 'Farming']",90.0,1,6,12
97022,247724,"Smash Up: Oops, You Did It Again",['Card Game'],45,2,2,14
97026,247733,KOI,['Animals'],50.0,1,4,10
97035,247763,Underwater Cities,"['Card Game', 'City Building', 'Civilization', 'Industry / Manufacturing', 'Nautical', 'Science Fiction']",115.0,1,4,12
97081,247898,Smash Up: The Bigger Geekier Box,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Humor', 'Science Fiction']",52.5,2,4,12
97102,247935,Tramways Engineer's Workbook,"['City Building', 'Trains', 'Transportation']",20.0,1,2,12
97103,247936,Pulp Detective: Expansion 1,"['Card Game', 'Dice', 'Expansion for Base-game', 'Murder/Mystery']",25.0,1,2,12
97124,248002,TAGS,"['Real-time', 'Trivia', 'Word Game']",30.0,2,4,10
97126,248005,Ganymede,"['Card Game', 'Science Fiction']",30.0,2,4,14
97129,248065,Zombicide: Invader,"['Miniatures', 'Science Fiction', 'Zombies']",60,1,6,14
97135,248084,Legendary: A Marvel Deck Building Game – World War Hulk,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",45.0,1,5,12
97144,248114,Batman: Gotham City Chronicles – Wayne Manor Expansion,"['Adventure', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting', 'Miniatures']",75.0,2,4,14
97145,248117,Carson City: The Card Game,"['American West', 'Card Game', 'City Building']",37.5,1,6,12
97146,248125,Monumental,"['Civilization', 'Fighting', 'Territory Building']",105.0,1,4,14
97157,248158,Thanos Rising: Avengers Infinity War,"['Card Game', 'Comic Book / Strip', 'Dice', 'Movies / TV / Radio theme']",75.0,2,4,10
97161,248167,Pandoria,"['Economic', 'Fantasy', 'Farming', 'Territory Building']",105.0,2,4,10
97163,248181,The Lost Expedition: The Fountain of Youth & Other Adventures,"['Adventure', 'Card Game', 'Expansion for Base-game', 'Exploration']",40.0,1,5,14
97176,248199,Arkham Horror: The Card Game – Silas Marsh Promo Cards,"['Book', 'Collectible Components', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']",90.0,1,2,14
97198,248268,"Heroes of Land, Air & Sea: Mercenaries Expansion Pack #1","['Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']",150.0,1,4,14
97199,248269,"Heroes of Land, Air & Sea: Mercenaries Expansion Pack #2","['Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']",150.0,1,4,14
97201,248271,"Heroes of Land, Air & Sea: Siege Engines Mini-Expansion","['Expansion for Base-game', 'Exploration', 'Fantasy', 'Medieval', 'Miniatures', 'Wargame']",150.0,1,4,14
97202,248273,"Heroes of Land, Air & Sea: Nomads Mini-Expansion","['Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']",150.0,1,4,14
97226,248378,Altiplano: Sunny Days,['Expansion for Base-game'],90.0,2,5,12
97260,248490,Atlantis Rising (second edition),"['Ancient', 'Civilization', 'Dice', 'Fantasy', 'Mythology']",90.0,1,7,10
97261,248491,Architects of the West Kingdom: Extra Buildings,"['City Building', 'Expansion for Base-game', 'Medieval']",70.0,1,5,12
97262,248492,Architects of the West Kingdom: Extra Apprentices,"['City Building', 'Expansion for Base-game', 'Medieval']",70.0,1,5,12
97263,248493,Architects of the West Kingdom: Extra Player Boards,"['City Building', 'Expansion for Base-game', 'Medieval']",70.0,1,5,12
97264,248494,Raiders of the North Sea: Outsiders,"['Expansion for Base-game', 'Medieval', 'Nautical']",70.0,2,4,12
97271,248562,Mage Knight: Ultimate Edition,"['Adventure', 'Exploration', 'Fantasy', 'Fighting']",150,1,5,14
97274,248584,Pantone: The Game,"['Book', 'Card Game', 'Movies / TV / Radio theme', 'Party Game', 'Video Game Theme']",22.5,2,20,8
97275,248591,Dinosaur Island: Totally Liquid,"['Economic', 'Expansion for Base-game', 'Science Fiction']",105.0,1,5,8
97311,248759,Batman: Gotham City Chronicles – Versus Expansion,"['Adventure', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting', 'Miniatures']",75.0,2,4,14
97315,248763,Magic: The Gathering – Heroes of Dominaria Board Game,['Fantasy'],82.5,2,4,14
97362,248861,メトロックス (MetroX),"['Number', 'Puzzle', 'Trains']",20,1,99,8
97372,248900,Ceylon,"['Farming', 'Industry / Manufacturing', 'Territory Building']",60,2,4,10
97376,248918,Court of the Dead: Mourners Call,"['Adventure', 'Fantasy', 'Miniatures', 'Mythology']",90,2,5,14
97381,248929,Viticulture: Visit from the Rhine Valley,"['Expansion for Base-game', 'Farming']",75.0,1,6,12
97386,248949,Skull Tales: Full Sail!,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures', 'Nautical']",105.0,1,5,14
97387,248951,Caverna: The Forgotten Folk – Halflings promo,"['Animals', 'Economic', 'Expansion for Base-game', 'Fantasy', 'Farming']",120.0,1,7,12
97415,249086,The Voyages of Marco Polo: The Secret Paths of Marco Polo,"['Dice', 'Economic', 'Expansion for Base-game', 'Medieval', 'Travel']",70.0,2,4,12
97432,249137,Maximum Apocalypse: Jurassic Perils,"['Card Game', 'Expansion for Base-game', 'Zombies']",67.5,1,6,13
97443,249201,Kitchen Rush: Piece of Cake,"['Expansion for Base-game', 'Real-time']",37.5,1,4,12
97449,249259,War Chest,"['Abstract Strategy', 'Medieval', 'Wargame']",30,2,4,14
97458,249301,Raiders of the North Sea: Solo Variant,"['Expansion for Base-game', 'Medieval', 'Nautical']",40.0,1,1,12
97466,249325,Fireball Island: The Curse of Vul-Kar – The Last Adventurer,"['Action / Dexterity', 'Adventure', 'Expansion for Base-game', 'Travel']",45.0,2,5,7
97467,249326,"Fireball Island: The Curse of Vul-Kar – Crouching Tiger, Hidden Bees!","['Action / Dexterity', 'Adventure', 'Expansion for Base-game', 'Travel']",45.0,2,4,7
97479,249381,The Estates,"['City Building', 'Economic']",50.0,2,5,10
97485,249411,Cuzco,['City Building'],90,2,4,12
97497,249499,Edge of Darkness: Sands of Dunestar,"['Expansion for Base-game', 'Fantasy']",120,2,4,14
97501,249505,Nyctophobia,['Horror'],37.5,3,5,9
97502,249514,Mystic Vale:  Twilight Garden,"['Card Game', 'Expansion for Base-game', 'Fantasy']",52.5,2,4,14
97541,249589,Time of Crisis: The Age of Iron and Rust,"['Ancient', 'Expansion for Base-game', 'Wargame']",180.0,1,4,14
97563,249673,Rolling Ranch,"['Animals', 'Dice', 'Territory Building']",15.0,2,20,14
97577,249703,Gentes: Deluxified Edition,"['Ancient', 'Civilization']",97.5,1,4,14
97587,249746,Nanty Narking,['City Building'],60,2,4,14
97595,249763,Claim 2,"['Card Game', 'Fantasy']",25,2,2,10
97600,249769,Android: Netrunner – Reign and Reverie,"['Bluffing', 'Card Game', 'Expansion for Base-game', 'Science Fiction']",45.0,2,2,14
97603,249772,Arkham Horror: The Card Game – The Boundary Beyond: Mythos Pack,"['Adventure', 'Card Game', 'Expansion for Base-game', 'Fantasy', 'Horror', 'Novel-based']",90.0,1,2,14
97611,249792,Fireball Island: The Curse of Vul-Kar – Wreck of the Crimson Cutlass,"['Action / Dexterity', 'Adventure', 'Expansion for Base-game', 'Travel']",45.0,2,4,7
97613,249811,Chronicles of Crime: Noir,"['Adventure', 'Deduction', 'Expansion for Base-game', 'Murder/Mystery']",75.0,1,4,14
97621,249821,Codenames: Harry Potter,"['Deduction', 'Word Game']",15,2,2,
97627,249833,Monopoly Gamer: Mario Kart,"['Economic', 'Video Game Theme']",52.5,2,4,8
97677,250309,Darwin's Choice,"['Animals', 'Card Game', 'Educational', 'Environmental']",90.0,2,6,10
97685,250337,Gloomhaven: Forgotten Circles,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",90.0,1,4,12
97718,250442,Crypt,"['Card Game', 'Dice', 'Medieval', 'Renaissance']",27.5,1,4,12
97726,250458,Gùgōng,"['Civilization', 'Medieval', 'Travel']",75.0,1,5,12
97727,250462,Warhammer Underworlds: Shadespire – Magore's Fiends,"['Card Game', 'Collectible Components', 'Dice', 'Expansion for Base-game', 'Fantasy']",30,2,2,12
97729,250464,Warhammer Underworlds: Shadespire – The Farstriders,"['Card Game', 'Collectible Components', 'Dice', 'Expansion for Base-game', 'Fantasy']",30,2,2,12
97730,250467,Red Alert: Space Fleet Warfare,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']",75.0,2,6,14
97752,250532,King of Tokyo/New York: Monster Pack – Anubis,"['Dice', 'Expansion for Base-game', 'Fighting', 'Movies / TV / Radio theme', 'Science Fiction']",30,2,6,8
97753,250534,Zombicide: Green Horde – Horde Box,"['Expansion for Base-game', 'Fantasy', 'Miniatures', 'Zombies']",60,1,6,14
97761,250561,Kick-Ass: The Board Game,['Comic Book / Strip'],75.0,1,4,18
97766,250621,18Lilliput,"['Card Game', 'Economic', 'Novel-based', 'Trains', 'Transportation']",75.0,1,4,10
97771,250648,Fireball Island: The Curse of Vul-Kar – Treasure Trove,"['Action / Dexterity', 'Adventure', 'Expansion for Base-game', 'Travel']",37.5,2,4,7
97778,250665,Batman: Gotham City Chronicles – Arkham Asylum Expansion,"['Adventure', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting', 'Miniatures']",75.0,2,4,14
97795,250754,Trade on the Tigris,"['Civilization', 'Negotiation']",75.0,3,6,14
97804,250779,Sherlock: Death on the 4th of July,"['Card Game', 'Deduction', 'Murder/Mystery']",50.0,1,8,10
97805,250780,Sherlock: Last Call,"['Card Game', 'Deduction', 'Murder/Mystery']",50.0,1,8,10
97812,250821,Battlestar Galactica: Starship Battles – Starter Set,"['Aviation / Flight', 'Bluffing', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",45.0,2,99,8
97818,250843,Zombicide: Invader – Black Ops,"['Expansion for Base-game', 'Miniatures', 'Science Fiction', 'Zombies']",60,1,12,14
97845,250968,Batman: Gotham City Chronicles – The Batmobile Expansion,"['Adventure', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting', 'Miniatures']",75.0,2,4,14
97850,250977,The City of Kings: Ancient Allies Character Pack #1,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Puzzle']",112.5,1,4,14
97851,250979,The City of Kings: Ancient Allies Side Quest Pack #1,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Puzzle']",112.5,1,4,14
97852,250980,The City of Kings: Ancient Allies Character Pack 2,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Puzzle']",112.5,1,4,14
97868,251053,Let's Make a Bus Route,['Transportation'],25.0,2,5,10
97873,251066,Star Wars: Imperial Assault – Tyrants of Lothal,"['Adventure', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']",90.0,2,5,14
97907,251217,Santa Maria: American Kingdoms,"['City Building', 'Civilization', 'Expansion for Base-game']",67.5,1,5,10
97909,251219,Istanbul: Big Box,['Economic'],65.0,2,5,10
97910,251227,Star Wars: Imperial Assault – Ezra Bridger and Kanan Jarrus Ally Pack,"['Adventure', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']",90.0,2,5,14
97912,251229,Star Wars: Imperial Assault – Hondo Ohnaka Villain Pack,"['Adventure', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']",90.0,2,5,14
97913,251230,Star Wars: Imperial Assault – Sabine Wren and Zeb Orrelios Ally Pack,"['Adventure', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']",90.0,2,5,14
97914,251231,Star Wars: Imperial Assault – Thrawn Villain Pack,"['Adventure', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']",90.0,2,5,14
97915,251247,Barrage,"['Economic', 'Environmental', 'Industry / Manufacturing']",90.0,1,4,14
97916,251250,Sushi Go Party!: Sake Promo,"['Card Game', 'Expansion for Base-game', 'Party Game']",20,2,8,8
97924,251293,Megaland,"['Fantasy', 'Video Game Theme']",20,2,5,8
97971,251412,On Tour,"['Dice', 'Number', 'Travel']",20,1,4,7
97975,251420,Choose Your Own Adventure: House of Danger,"['Book', 'Card Game', 'Novel-based']",60,1,99,10
98025,251551,Dale of Merchants Collection,"['Animals', 'Card Game', 'Fantasy']",40.0,2,4,10
98058,251646,Villages of Valeria: Landmarks & Architects,"['Card Game', 'City Building', 'Expansion for Base-game', 'Fantasy']",45.0,2,5,14
